%Y-%m-%d;Open;High;Low;Close
1972-05-26;110.46;111.31;109.84;110.66
1972-05-30;110.66;111.48;109.78;110.35
1972-05-31;110.35;110.52;108.92;109.53
1972-06-01;109.53;110.35;108.97;109.69
1972-06-02;109.69;110.51;108.93;109.73
1972-06-05;109.73;109.92;108.28;108.82
1972-06-06;108.82;109.32;107.71;108.21
1972-06-07;108.21;108.52;106.91;107.65
1972-06-08;107.65;108.52;106.90;107.28
1972-06-09;107.28;107.68;106.30;106.86
1972-06-12;106.86;107.92;106.29;107.01
1972-06-13;107.01;108.03;106.38;107.55
1972-06-14;107.55;109.15;107.38;108.39
1972-06-15;108.39;109.52;107.78;108.44
1972-06-16;108.44;108.94;107.54;108.36
1972-06-19;108.36;108.78;107.37;108.11
1972-06-20;108.11;109.12;107.64;108.56
1972-06-21;108.56;109.66;107.98;108.79
1972-06-22;108.79;109.26;107.62;108.68
1972-06-23;108.68;109.33;107.69;108.27
1972-06-26;108.23;108.23;106.68;107.48
1972-06-27;107.48;108.29;106.70;107.37
1972-06-28;107.37;107.87;106.49;107.02
1972-06-29;107.02;107.47;105.94;106.82
1972-06-30;106.82;107.91;106.40;107.14
1972-07-03;107.14;107.95;106.72;107.49
1972-07-05;107.49;108.80;107.14;108.10
1972-07-06;108.28;110.27;108.28;109.04
1972-07-07;109.04;109.66;108.16;108.69
1972-07-10;108.69;109.16;107.62;108.11
1972-07-11;108.11;108.35;106.87;107.32
1972-07-12;107.32;108.15;106.42;106.89
1972-07-13;106.89;107.30;105.62;106.28
1972-07-14;106.28;107.58;105.77;106.80
1972-07-17;106.80;107.37;105.55;105.88
1972-07-18;105.88;106.40;104.43;105.83
1972-07-19;105.83;107.36;105.47;106.14
1972-07-20;106.14;106.68;105.12;105.81
1972-07-21;105.81;107.05;104.99;106.66
1972-07-24;106.66;108.67;106.63;107.92
1972-07-25;107.92;108.88;107.06;107.60
1972-07-26;107.60;108.42;106.79;107.53
1972-07-27;107.53;108.31;106.61;107.28
1972-07-28;107.28;108.03;106.52;107.38
1972-07-31;107.38;108.06;106.60;107.39
1972-08-01;107.39;108.85;107.06;108.40
1972-08-02;108.40;109.85;108.12;109.29
1972-08-03;109.29;110.88;108.90;110.14
1972-08-04;110.14;111.12;109.37;110.43
1972-08-07;110.43;111.38;109.69;110.61
1972-08-08;110.61;111.32;109.67;110.69
1972-08-09;110.69;111.57;109.98;110.86
1972-08-10;110.86;111.68;110.09;111.05
1972-08-11;111.05;112.40;110.52;111.95
1972-08-14;111.95;113.45;111.66;112.55
1972-08-15;112.55;113.04;111.27;112.06
1972-08-16;112.06;112.80;110.87;111.66
1972-08-17;111.66;112.41;110.72;111.34
1972-08-18;111.34;112.53;110.81;111.76
1972-08-21;111.76;112.74;110.75;111.72
1972-08-22;111.72;113.16;111.28;112.41
1972-08-23;112.41;113.27;111.30;112.26
1972-08-24;112.26;112.81;110.62;111.02
1972-08-25;111.02;111.53;109.78;110.67
1972-08-28;110.67;111.24;109.71;110.23
1972-08-29;110.23;111.02;109.26;110.41
1972-08-30;110.41;111.33;109.90;110.57
1972-08-31;110.57;111.52;110.08;111.09
1972-09-01;111.09;112.12;110.70;111.51
1972-09-05;111.51;112.08;110.75;111.23
1972-09-06;111.23;111.38;110.04;110.55
1972-09-07;110.55;111.06;109.71;110.29
1972-09-08;110.29;110.90;109.67;110.15
1972-09-11;110.15;110.57;109.01;109.51
1972-09-12;109.51;109.84;107.81;108.47
1972-09-13;108.47;109.36;107.84;108.90
1972-09-14;108.90;109.64;108.21;108.93
1972-09-15;108.93;109.49;108.10;108.81
1972-09-18;108.81;109.22;107.86;108.61
1972-09-19;108.61;109.57;108.08;108.55
1972-09-20;108.55;109.12;107.84;108.60
1972-09-21;108.60;109.13;107.75;108.43
1972-09-22;108.43;109.20;107.72;108.52
1972-09-25;108.52;109.09;107.67;108.05
1972-09-26;108.05;108.97;107.35;108.12
1972-09-27;108.12;109.92;107.79;109.66
1972-09-28;109.66;110.75;108.75;110.35
1972-09-29;110.35;110.55;108.05;110.55
1972-10-02;110.55;110.98;109.49;110.16
1972-10-03;110.16;110.90;109.47;110.30
1972-10-04;110.30;111.35;109.58;110.09
1972-10-05;110.09;110.52;108.49;108.89
1972-10-06;108.89;110.49;107.78;109.62
1972-10-09;109.62;110.44;109.28;109.90
1972-10-10;109.90;111.11;109.32;109.99
1972-10-11;109.99;110.51;108.77;109.50
1972-10-12;109.50;109.69;108.03;108.60
1972-10-13;108.60;108.88;107.17;107.92
1972-10-16;107.92;108.40;106.38;106.77
1972-10-17;106.77;108.04;106.27;107.50
1972-10-18;107.50;109.11;107.36;108.19
1972-10-19;108.19;108.81;107.40;108.05
1972-10-20;108.05;109.79;107.59;109.24
1972-10-23;109.51;111.10;109.51;110.35
1972-10-24;110.35;111.34;109.38;110.81
1972-10-25;110.81;111.56;109.96;110.72
1972-10-26;110.72;112.26;110.26;110.99
1972-10-27;110.99;111.62;109.99;110.62
1972-10-30;110.62;111.19;109.66;110.59
1972-10-31;110.59;112.05;110.40;111.58
1972-11-01;111.58;113.31;111.32;112.67
1972-11-02;112.67;113.81;111.96;113.23
1972-11-03;113.23;114.81;112.71;114.22
1972-11-06;114.22;115.17;112.91;113.98
1972-11-08;113.98;115.23;112.77;113.35
1972-11-09;113.35;114.11;112.08;113.50
1972-11-10;113.50;115.15;112.85;113.73
1972-11-13;113.73;114.75;112.91;113.90
1972-11-14;113.90;115.41;113.36;114.95
1972-11-15;114.95;116.07;113.87;114.50
1972-11-16;114.50;115.57;113.73;115.13
1972-11-17;115.13;116.23;114.44;115.49
1972-11-20;115.49;116.25;114.57;115.53
1972-11-21;115.53;116.84;115.04;116.21
1972-11-22;116.21;117.61;115.67;116.90
1972-11-24;116.90;117.91;116.19;117.27
1972-11-27;117.27;117.55;115.66;116.72
1972-11-28;116.72;117.48;115.78;116.47
1972-11-29;116.47;117.14;115.56;116.52
1972-11-30;116.52;117.39;115.74;116.67
1972-12-01;116.67;118.18;116.29;117.38
1972-12-04;117.38;118.54;116.99;117.77
1972-12-05;117.77;118.42;116.89;117.58
1972-12-06;117.58;118.56;116.90;118.01
1972-12-07;118.01;119.17;117.57;118.60
1972-12-08;118.60;119.54;117.92;118.86
1972-12-11;118.86;119.78;118.24;119.12
1972-12-12;119.12;119.79;118.09;118.66
1972-12-13;118.66;119.23;117.77;118.56
1972-12-14;118.56;119.19;117.63;118.24
1972-12-15;118.24;119.25;117.37;118.26
1972-12-18;117.88;117.88;115.89;116.90
1972-12-19;116.90;117.37;115.69;116.34
1972-12-20;116.34;117.13;115.38;115.95
1972-12-21;115.95;116.60;114.63;115.11
1972-12-22;115.11;116.40;114.78;115.83
1972-12-26;115.83;116.87;115.54;116.30
1972-12-27;116.30;117.55;115.89;116.93
1972-12-29;116.93;118.77;116.70;118.05
1973-01-02;118.06;119.90;118.06;119.10
1973-01-03;119.10;120.45;118.69;119.57
1973-01-04;119.57;120.17;118.12;119.40
1973-01-05;119.40;120.71;118.88;119.87
1973-01-08;119.87;120.55;119.04;119.85
1973-01-09;119.85;120.40;118.89;119.73
1973-01-10;119.73;120.44;118.78;119.43
1973-01-11;119.43;121.74;119.01;120.24
1973-01-12;120.24;121.27;118.69;119.30
1973-01-15;119.30;120.82;118.04;118.44
1973-01-16;118.44;119.17;117.04;118.14
1973-01-17;118.14;119.35;117.61;118.68
1973-01-18;118.68;119.93;118.15;118.85
1973-01-19;118.85;119.45;117.46;118.78
1973-01-22;118.78;119.63;117.72;118.21
1973-01-23;118.21;119;116.84;118.22
1973-01-24;118.22;119.04;116.09;116.73
1973-01-26;116.73;117.29;114.97;116.45
1973-01-29;116.45;117.18;115.13;116.01
1973-01-30;116.01;117.11;115.26;115.83
1973-01-31;115.83;116.84;115.05;116.03
1973-02-01;116.03;117.01;114.26;114.76
1973-02-02;114.76;115.40;113.45;114.35
1973-02-05;114.35;115.15;113.62;114.23
1973-02-06;114.23;115.33;113.45;114.45
1973-02-07;114.45;115.48;113.24;113.66
1973-02-08;113.66;114.05;111.85;113.16
1973-02-09;113.16;115.20;113.08;114.68
1973-02-12;114.69;116.66;114.69;116.06
1973-02-13;116.09;118.98;116.09;116.78
1973-02-14;116.78;116.92;114.52;115.10
1973-02-15;115.10;115.68;113.70;114.45
1973-02-16;114.45;115.47;113.73;114.98
1973-02-20;114.98;116.26;114.57;115.40
1973-02-21;115.40;116.01;114.13;114.69
1973-02-22;114.69;115.20;113.44;114.44
1973-02-23;114.44;114.67;112.77;113.16
1973-02-26;113.16;113.26;111.15;112.19
1973-02-27;112.19;112.90;110.50;110.90
1973-02-28;110.90;112.21;109.80;111.68
1973-03-01;111.68;112.98;110.68;111.05
1973-03-02;111.05;112.62;109.45;112.28
1973-03-05;112.28;113.43;111.33;112.68
1973-03-06;112.68;114.71;112.57;114.10
1973-03-07;114.10;115.12;112.83;114.45
1973-03-08;114.45;115.23;113.57;114.23
1973-03-09;114.23;114.55;112.93;113.79
1973-03-12;113.79;114.80;113.25;113.86
1973-03-13;113.86;115.05;113.32;114.48
1973-03-14;114.48;115.61;113.97;114.98
1973-03-15;114.98;115.47;113.77;114.12
1973-03-16;114.12;114.62;112.84;113.54
1973-03-19;113.50;113.50;111.65;112.17
1973-03-20;112.17;112.68;111.02;111.95
1973-03-21;111.95;112.81;110.17;110.49
1973-03-22;110.39;110.39;108.19;108.84
1973-03-23;108.84;109.97;107.41;108.88
1973-03-26;108.88;110.40;108.29;109.84
1973-03-27;109.95;112.07;109.95;111.56
1973-03-28;111.56;112.47;110.54;111.62
1973-03-29;111.62;113.22;111.07;112.71
1973-03-30;112.71;112.87;110.89;111.52
1973-04-02;111.52;111.70;109.68;110.18
1973-04-03;110.18;110.35;108.47;109.24
1973-04-04;109.24;109.96;108.10;108.77
1973-04-05;108.77;109.15;107.44;108.52
1973-04-06;108.52;110.04;108.22;109.28
1973-04-09;109.28;111.24;108.74;110.86
1973-04-10;110.92;112.85;110.92;112.21
1973-04-11;112.21;113.27;111.21;112.68
1973-04-12;112.68;113.65;111.83;112.58
1973-04-13;112.58;112.91;111.23;112.08
1973-04-16;112.08;112.61;110.91;111.44
1973-04-17;111.44;111.81;110.19;110.94
1973-04-18;110.94;112.03;109.99;111.54
1973-04-19;111.54;112.93;111.06;112.17
1973-04-23;112.17;112.66;110.91;111.57
1973-04-24;111.57;111.89;109.64;109.99
1973-04-25;109.82;109.82;107.79;108.34
1973-04-26;108.34;109.66;107.14;108.89
1973-04-27;108.89;109.28;106.76;107.23
1973-04-30;107.23;107.90;105.44;106.97
1973-05-01;106.97;108;105.34;107.10
1973-05-02;107.10;109.06;106.95;108.43
1973-05-03;108.43;110.64;106.81;110.22
1973-05-04;110.22;111.99;109.89;111
1973-05-07;111;111.38;109.68;110.53
1973-05-08;110.53;111.72;109.46;111.25
1973-05-09;111.25;112.25;109.97;110.44
1973-05-10;110.44;110.86;108.86;109.54
1973-05-11;109.49;109.49;107.70;108.17
1973-05-14;107.74;107.74;105.52;105.90
1973-05-15;105.90;107.16;104.12;106.57
1973-05-16;106.57;107.61;105.49;106.43
1973-05-17;106.43;106.82;105.15;105.56
1973-05-18;105.41;105.41;103.18;103.86
1973-05-21;103.77;103.77;101.36;102.73
1973-05-22;102.73;105.04;102.58;103.58
1973-05-23;103.58;105.10;102.82;104.07
1973-05-24;104.07;107.44;103.59;107.14
1973-05-25;107.14;108.86;106.08;107.94
1973-05-29;107.94;108.58;106.77;107.51
1973-05-30;107.51;107.64;105.48;105.91
1973-05-31;105.91;106.30;104.35;104.95
1973-06-01;104.95;105.04;103.31;103.93
1973-06-04;103.93;103.98;102.33;102.97
1973-06-05;102.97;105.27;102.61;104.62
1973-06-06;104.62;105.78;103.60;104.31
1973-06-07;104.31;106.39;104.19;105.84
1973-06-08;105.84;107.75;105.60;107.03
1973-06-11;107.03;107.79;106.11;106.70
1973-06-12;106.70;108.78;106.40;108.29
1973-06-13;108.29;109.52;107.08;107.60
1973-06-14;107.60;108.27;105.83;106.40
1973-06-15;106.21;106.21;104.37;105.10
1973-06-18;104.96;104.96;103.08;103.60
1973-06-19;103.60;104.96;102.46;103.99
1973-06-20;103.99;105.13;103.51;104.44
1973-06-21;104.44;104.77;102.84;103.21
1973-06-22;103.21;105.66;103.07;103.70
1973-06-25;103.64;103.64;101.71;102.25
1973-06-26;102.25;103.78;101.45;103.30
1973-06-27;103.30;104.23;102.29;103.62
1973-06-28;103.62;105.17;103.18;104.69
1973-06-29;104.69;105.30;103.68;104.26
1973-07-02;104.10;104.10;102.44;102.90
1973-07-03;102.90;103.02;101.14;101.87
1973-07-05;101.87;102.48;100.80;101.78
1973-07-06;101.78;102.22;100.67;101.28
1973-07-09;101.28;102.45;100.44;102.14
1973-07-10;102.26;104.20;102.26;103.52
1973-07-11;103.64;106.21;103.64;105.80
1973-07-12;105.80;106.62;104.38;105.50
1973-07-13;105.50;105.80;103.66;104.09
1973-07-16;104.09;106.01;103.42;105.67
1973-07-17;105.67;107.28;104.99;105.72
1973-07-18;105.72;107.05;104.73;106.35
1973-07-19;106.35;107.58;105.06;106.55
1973-07-20;106.55;108.02;105.95;107.14
1973-07-23;107.14;108.42;106.54;107.52
1973-07-24;107.52;108.63;106.31;108.14
1973-07-25;108.14;110.76;107.92;109.64
1973-07-26;109.64;111.04;108.51;109.85
1973-07-27;109.85;110.49;108.70;109.59
1973-07-30;109.59;110.12;108.24;109.25
1973-07-31;109.25;110.09;107.89;108.22
1973-08-01;108.17;108.17;106.29;106.83
1973-08-02;106.83;107.38;105.51;106.67
1973-08-03;106.67;107.17;105.68;106.49
1973-08-06;106.49;107.54;105.45;106.73
1973-08-07;106.73;107.57;105.87;106.55
1973-08-08;106.55;106.73;105.04;105.55
1973-08-09;105.55;106.65;104.89;105.61
1973-08-10;105.61;106.03;104.21;104.77
1973-08-13;104.77;104.83;103.13;103.71
1973-08-14;103.71;104.29;102.34;102.71
1973-08-15;102.71;103.79;101.92;103.01
1973-08-16;103.01;103.97;101.85;102.29
1973-08-17;102.29;102.98;101.38;102.31
1973-08-20;102.31;102.54;101.11;101.61
1973-08-21;101.61;102.10;100.51;100.89
1973-08-22;100.89;101.39;99.74;100.53
1973-08-23;100.62;102.50;100.62;101.91
1973-08-24;101.91;102.65;100.88;101.62
1973-08-27;101.62;102.82;101.09;102.42
1973-08-28;102.42;103.66;102.06;103.02
1973-08-29;103.02;104.92;102.69;104.03
1973-08-30;104.03;104.84;103.29;103.88
1973-08-31;103.88;104.72;103.15;104.25
1973-09-04;104.25;105.35;103.60;104.51
1973-09-05;104.51;105.33;103.60;104.64
1973-09-06;104.64;105.95;104.05;105.15
1973-09-07;105.15;105.87;104.04;104.76
1973-09-10;104.76;105.12;103.33;103.85
1973-09-11;103.85;104.09;102.13;103.22
1973-09-12;103.22;103.98;102.15;103.06
1973-09-13;103.06;104.09;102.37;103.36
1973-09-14;103.36;104.75;102.66;104.44
1973-09-17;104.44;105.41;103.21;104.15
1973-09-18;104.15;104.62;102.41;103.77
1973-09-19;103.80;106.43;103.80;105.88
1973-09-20;105.88;107.55;105.32;106.76
1973-09-21;106.76;108.02;105.43;107.20
1973-09-24;107.20;108.36;106.21;107.36
1973-09-25;107.36;108.79;106.50;108.05
1973-09-26;108.05;109.61;107.43;108.83
1973-09-27;108.83;110.45;108.02;109.08
1973-09-28;109.08;109.42;107.48;108.43
1973-10-01;108.43;108.98;107.08;108.21
1973-10-02;108.21;109.46;107.48;108.79
1973-10-03;108.79;109.95;107.74;108.78
1973-10-04;108.78;109.53;107.30;108.41
1973-10-05;108.41;110.46;107.76;109.85
1973-10-08;109.85;110.93;108.02;110.23
1973-10-09;110.23;111.19;109.05;110.13
1973-10-10;110.13;111.31;108.51;109.22
1973-10-11;109.22;111.77;108.96;111.09
1973-10-12;111.09;112.82;110.52;111.44
1973-10-15;111.32;111.32;109.29;110.05
1973-10-16;110.05;110.80;108.50;110.19
1973-10-17;110.19;111.41;109.19;109.97
1973-10-18;109.97;111.43;108.97;110.01
1973-10-19;110.01;111.56;109.30;110.22
1973-10-22;110.22;110.56;108.18;109.16
1973-10-23;109.16;110.91;107.40;109.75
1973-10-24;109.75;110.98;109.03;110.27
1973-10-25;110.27;111.33;108.85;110.50
1973-10-26;110.50;112.31;110.08;111.38
1973-10-29;111.38;112.56;110.52;111.15
1973-10-30;111.15;111.30;108.95;109.33
1973-10-31;109.33;109.82;107.64;108.29
1973-11-01;108.29;109.20;106.88;107.69
1973-11-02;107.69;108.35;106.33;107.07
1973-11-05;106.97;106.97;104.87;105.52
1973-11-06;105.52;107;104.52;104.96
1973-11-07;104.96;106.72;104.53;105.80
1973-11-08;106.10;108.45;106.10;107.02
1973-11-09;107.02;107.27;104.77;105.30
1973-11-12;105.30;105.75;103.12;104.44
1973-11-13;104.44;105.42;102.91;104.36
1973-11-14;104.36;105.25;101.87;102.45
1973-11-15;102.45;103.85;100.69;102.43
1973-11-16;102.43;105.41;101.77;103.88
1973-11-19;103.65;103.65;100.37;100.71
1973-11-20;100.65;100.65;97.64;98.66
1973-11-21;98.66;101.33;97.87;99.76
1973-11-23;99.76;100.49;98.59;99.44
1973-11-26;98.64;98.64;95.79;96.58
1973-11-27;96.58;97.70;94.88;95.70
1973-11-28;95.70;98.40;95.22;97.65
1973-11-29;97.65;98.72;96.01;97.31
1973-11-30;97.31;97.55;95.40;95.96
1973-12-03;95.83;95.83;92.92;93.90
1973-12-04;93.90;95.23;92.60;93.59
1973-12-05;93.59;93.93;91.55;92.16
1973-12-06;92.16;94.89;91.68;94.42
1973-12-07;94.49;97.58;94.49;96.51
1973-12-10;96.51;98.58;95.44;97.95
1973-12-11;97.95;99.09;95.62;96.04
1973-12-12;95.52;95.52;92.90;93.57
1973-12-13;93.57;94.68;91.64;92.38
1973-12-14;92.38;94.53;91.05;93.29
1973-12-17;93.29;94;91.87;92.75
1973-12-18;92.75;95.41;92.18;94.74
1973-12-19;94.74;96.83;93.81;94.82
1973-12-20;94.82;96.26;93.51;94.55
1973-12-21;94.55;95.11;92.70;93.54
1973-12-24;93.54;93.77;91.68;92.90
1973-12-26;93.87;96.52;93.87;95.74
1973-12-27;96;98.53;96;97.74
1973-12-28;97.74;98.76;96.41;97.54
1973-12-31;97.54;98.30;95.95;97.55
1974-01-02;97.55;98.38;96.25;97.68
1974-01-03;98.02;100.94;98.02;99.80
1974-01-04;99.80;100.70;97.70;98.90
1974-01-07;98.90;99.31;96.86;98.07
1974-01-08;98.07;98.26;95.58;96.12
1974-01-09;95.40;95.40;92.63;93.42
1974-01-10;93.42;94.63;91.62;92.39
1974-01-11;92.39;94.57;91.75;93.66
1974-01-14;93.66;95.24;92.35;93.42
1974-01-15;93.42;95.26;92.84;94.23
1974-01-16;94.23;96.20;93.78;95.67
1974-01-17;95.67;98.35;95.67;97.30
1974-01-18;97.30;97.63;95;95.56
1974-01-21;95.56;95.96;93.23;95.40
1974-01-22;95.40;97.41;94.92;96.55
1974-01-23;96.55;98.11;95.88;97.07
1974-01-24;97.07;97.75;95.49;96.82
1974-01-25;96.82;97.64;95.68;96.63
1974-01-28;96.63;97.32;95.37;96.09
1974-01-29;96.09;96.81;94.97;96.01
1974-01-30;96.02;97.90;96.02;97.06
1974-01-31;97.06;98.06;96.11;96.57
1974-02-01;96.57;96.63;94.66;95.32
1974-02-04;94.89;94.89;92.74;93.29
1974-02-05;93.29;94.17;92.26;93
1974-02-06;93;94.09;92.37;93.26
1974-02-07;93.26;94.09;92.43;93.30
1974-02-08;93.30;93.79;91.87;92.33
1974-02-11;92.33;92.54;90.26;90.66
1974-02-12;90.66;91.60;89.53;90.94
1974-02-13;90.94;92.13;90.37;90.98
1974-02-14;90.98;91.89;90.17;90.95
1974-02-15;90.95;92.98;90.62;92.27
1974-02-19;92.27;94.44;91.68;92.12
1974-02-20;92.12;93.92;91.34;93.44
1974-02-21;93.44;95.19;93.20;94.71
1974-02-22;94.71;96.19;94.08;95.39
1974-02-25;95.39;95.96;94.24;95.03
1974-02-26;95.03;96.38;94.20;96
1974-02-27;96;97.43;95.49;96.40
1974-02-28;96.40;96.98;95.20;96.22
1974-03-01;96.22;96.40;94.81;95.53
1974-03-04;95.53;95.95;94.19;95.53
1974-03-05;95.98;98.17;95.98;97.32
1974-03-06;97.32;98.57;96.54;97.98
1974-03-07;97.98;98.20;96.37;96.94
1974-03-08;96.94;98.28;95.77;97.78
1974-03-11;97.78;99.40;96.38;98.88
1974-03-12;98.88;100.02;97.97;99.15
1974-03-13;99.15;100.73;98.72;99.74
1974-03-14;99.74;101.05;98.80;99.65
1974-03-15;99.65;99.99;98.22;99.28
1974-03-18;99.28;99.71;97.62;98.05
1974-03-19;98.05;98.20;96.63;97.23
1974-03-20;97.23;98.22;96.67;97.57
1974-03-21;97.57;98.59;96.82;97.34
1974-03-22;97.34;98.04;96.35;97.27
1974-03-25;97.27;98.02;95.69;97.64
1974-03-26;97.64;98.66;97.11;97.95
1974-03-27;97.95;98.26;96.32;96.59
1974-03-28;96.20;96.20;94.36;94.82
1974-03-29;94.82;95.12;93.44;93.98
1974-04-01;93.98;94.68;92.82;93.25
1974-04-02;93.25;94.15;92.59;93.35
1974-04-03;93.35;94.70;92.94;94.33
1974-04-04;94.33;95.14;93.55;94.33
1974-04-05;94.24;94.24;92.55;93.01
1974-04-08;93;93;91.50;92.03
1974-04-09;92.03;93.28;91.61;92.61
1974-04-10;92.61;93.52;91.89;92.40
1974-04-11;92.40;92.92;91.55;92.12
1974-04-15;92.12;92.94;91.49;92.05
1974-04-16;92.05;94.06;92.05;93.66
1974-04-17;93.66;95.04;93.12;94.36
1974-04-18;94.36;95.42;93.75;94.78
1974-04-19;94.77;94.77;93.20;93.75
1974-04-22;93.75;94.12;92.71;93.38
1974-04-23;93.38;93.51;91.53;91.81
1974-04-24;91.81;91.82;89.91;90.30
1974-04-25;90.30;90.53;88.62;89.57
1974-04-26;89.57;91.10;89.06;90.18
1974-04-29;90.18;90.78;89.02;90
1974-04-30;90;91.09;89.38;90.31
1974-05-01;90.31;93.03;89.82;92.22
1974-05-02;92.22;93.59;91.46;92.09
1974-05-03;92.09;92.27;90.59;91.29
1974-05-06;91.29;91.60;90.13;91.12
1974-05-07;91.12;92.36;90.69;91.46
1974-05-08;91.46;92.34;90.71;91.64
1974-05-09;91.64;93.49;91.27;92.96
1974-05-10;92.96;93.57;91.03;91.47
1974-05-13;91.47;91.72;89.91;90.66
1974-05-14;90.66;91.68;90.05;90.69
1974-05-15;90.69;91.22;89.65;90.45
1974-05-16;90.45;91.31;89.36;89.72
1974-05-17;89.53;89.53;87.67;88.21
1974-05-20;88.21;89.09;87.19;87.86
1974-05-21;87.86;88.98;87.19;87.91
1974-05-22;87.91;88.79;86.72;87.09
1974-05-23;87.09;87.98;86.12;87.29
1974-05-24;87.29;89.27;87.20;88.58
1974-05-28;88.58;89.37;87.69;88.37
1974-05-29;88.37;88.84;86.52;86.89
1974-05-30;86.89;88.09;85.87;87.43
1974-05-31;87.43;88.02;86.19;87.28
1974-06-03;87.28;89.40;86.78;89.10
1974-06-04;89.10;91.13;89.09;90.14
1974-06-05;90.14;91.42;89.04;90.31
1974-06-06;90.31;92.31;89.71;91.96
1974-06-07;91.96;93.76;91.74;92.55
1974-06-10;92.55;93.64;91.53;93.10
1974-06-11;93.10;93.57;91.76;92.28
1974-06-12;92.28;92.61;90.89;92.06
1974-06-13;92.06;93.33;91.48;92.34
1974-06-14;92.23;92.23;90.73;91.30
1974-06-17;91.30;91.34;89.63;90.04
1974-06-18;90.04;90.53;88.92;89.45
1974-06-19;89.45;89.80;88.39;88.84
1974-06-20;88.84;89.35;87.80;88.21
1974-06-21;88.21;88.31;86.77;87.46
1974-06-24;87.46;88.38;86.70;87.69
1974-06-25;87.69;89.48;87.67;88.98
1974-06-26;88.98;89.12;87.30;87.61
1974-06-27;87.61;87.61;85.88;86.31
1974-06-28;86.31;86.78;85.13;86
1974-07-01;86;86.89;85.32;86.02
1974-07-02;86.02;86.26;83.98;84.30
1974-07-03;84.30;85.15;83.46;84.25
1974-07-05;84.25;84.45;83.17;83.66
1974-07-08;83.13;83.13;80.48;81.09
1974-07-09;81.09;82.50;80.35;81.48
1974-07-10;81.48;82.22;79.74;79.99
1974-07-11;79.99;81.08;79.08;79.89
1974-07-12;80.97;83.65;80.97;83.15
1974-07-15;83.15;84.89;82.65;83.78
1974-07-16;83.78;83.85;82.14;82.81
1974-07-17;82.81;84.13;81.70;83.70
1974-07-18;83.70;85.39;83.13;83.78
1974-07-19;83.78;84.67;82.87;83.54
1974-07-22;83.54;84.44;82.59;83.81
1974-07-23;83.81;85.63;83.67;84.65
1974-07-24;84.65;85.64;83.61;84.99
1974-07-25;84.99;85.67;83.13;83.98
1974-07-26;83.98;84.17;82;82.40
1974-07-29;82.02;82.02;80.22;80.94
1974-07-30;80.94;81.52;79.58;80.50
1974-07-31;80.50;80.82;78.96;79.31
1974-08-01;79.31;80.02;77.97;78.75
1974-08-02;78.75;79.39;77.84;78.59
1974-08-05;78.59;80.31;78.03;79.29
1974-08-06;79.78;82.65;79.78;80.52
1974-08-07;80.52;82.93;80.13;82.65
1974-08-08;82.65;83.53;80.86;81.57
1974-08-09;81.57;81.88;80.11;80.86
1974-08-12;80.86;81.26;79.30;79.75
1974-08-13;79.75;79.95;77.83;78.49
1974-08-14;76.73;76.73;76.73;76.73
1974-08-15;76.73;77.52;75.19;76.30
1974-08-16;76.30;77.02;75.29;75.67
1974-08-19;75.65;75.65;73.78;74.57
1974-08-20;74.57;76.11;73.82;74.95
1974-08-21;74.95;75.50;73.16;73.51
1974-08-22;73.51;74.05;71.61;72.80
1974-08-23;72.80;73.71;70.75;71.55
1974-08-26;71.55;73.17;70.42;72.16
1974-08-27;72.16;72.50;70.50;70.94
1974-08-28;70.94;72.17;70.13;70.76
1974-08-29;70.76;71.22;69.37;69.99
1974-08-30;70.22;72.68;70.22;72.15
1974-09-03;72.15;73.01;70.28;70.52
1974-09-04;69.85;69.85;67.64;68.69
1974-09-05;68.69;71.30;68.65;70.87
1974-09-06;70.87;72.42;70.08;71.42
1974-09-09;71.35;71.35;69.38;69.72
1974-09-10;69.72;70.47;68.55;69.24
1974-09-11;69.24;70;68.22;68.55
1974-09-12;68.54;68.54;66.22;66.71
1974-09-13;66.71;66.91;64.74;65.20
1974-09-16;65.20;66.92;64.15;66.26
1974-09-17;66.45;68.84;66.45;67.38
1974-09-18;67.38;68.14;65.92;67.72
1974-09-19;68.36;70.76;68.36;70.09
